SNO.,YEAR,AGE,OUTCOME,AGECAT,GENDER,LOC
16388,2017,22,0,6,1,1
16389,2017,22,0,6,1,1
16390,2017,22,0,6,1,1
16391,2017,22,0,6,1,1
16392,2017,22,0,6,1,1
16393,2017,22,0,6,1,1
16394,2017,22,0,6,1,1
16395,2017,22,0,6,1,1
16396,2017,22,0,6,1,1
16397,2017,22,0,6,1,1
16398,2017,22,0,6,1,1
16399,2017,22,0,6,1,1
16400,2017,22,0,6,1,1
16401,2017,22,0,6,1,1
16402,2017,22,0,6,1,1
16403,2017,22,0,6,1,1
16404,2017,22,0,6,1,1
16405,2017,22,0,6,1,1
16406,2017,22,0,6,1,1
16407,2017,22,0,6,1,1
16408,2017,22,0,6,1,1
16409,2017,22,0,6,1,1
16410,2017,22,0,6,1,1
16411,2017,22,0,6,1,1
16412,2017,22,0,6,1,1
16413,2017,22,0,6,1,1
16414,2017,22,0,6,0,1
16415,2017,22,0,6,0,1
16416,2017,22,0,6,0,1
16417,2017,22,0,6,0,1
16418,2017,22,0,6,0,1
16419,2017,22,0,6,0,1
16420,2017,22,0,6,0,1
16421,2017,22,0,6,0,1
16422,2017,22,0,6,0,1
16423,2017,22,0,6,0,1
16424,2017,22,0,6,0,1
16425,2017,22,0,6,0,1
16426,2017,22,0,6,0,1
16427,2017,22,0,6,0,1
16428,2017,22,0,6,0,1
16429,2017,22,0,6,0,1
16430,2017,22,0,6,0,1
16431,2017,22,0,6,0,1
16432,2017,22,0,6,0,1
16433,2017,22,0,6,0,1
16434,2017,22,0,6,0,1
16435,2017,22,0,6,0,1
16436,2017,22,0,6,0,1
16437,2017,22,0,6,0,1
16438,2017,22,0,6,0,1
16439,2017,22,0,6,0,1
16440,2017,22,0,6,0,1
16441,2017,22,0,6,0,1
16442,2017,22,0,6,0,1
16443,2017,22,0,6,0,1
16444,2017,22,0,6,0,1
16445,2017,22,0,6,0,1
16446,2017,22,0,6,0,1
16447,2017,22,0,6,0,1
16448,2017,22,0,6,0,1
16449,2017,22,0,6,0,1
16450,2017,22,0,6,0,1
16451,2017,22,0,6,0,1
16452,2017,22,0,6,0,1
16453,2017,22,0,6,0,1
16454,2017,22,0,6,0,1
16455,2017,22,0,6,0,1
16456,2017,22,0,6,0,1
16457,2017,22,0,6,0,1
16458,2017,22,0,6,0,1
16459,2017,22,0,6,0,1
16460,2017,22,0,6,0,1
16461,2017,22,0,6,0,1
16462,2017,22,0,6,0,1
16463,2017,22,0,6,0,1
16464,2017,22,0,6,0,1
16465,2017,22,0,6,0,1
16466,2017,22,0,6,0,1
16467,2017,22,0,6,0,1
16468,2017,22,0,6,0,1
16469,2017,22,0,6,0,1
16470,2017,22,0,6,0,1
16471,2017,22,0,6,0,1
16472,2017,22,0,6,0,1
16473,2017,22,0,6,0,1
16474,2017,22,0,6,0,1
16475,2017,22,0,6,0,1
16476,2017,22,0,6,0,1
16477,2017,22,0,6,0,1
16478,2017,22,0,6,0,1
16479,2017,22,0,6,0,1
16480,2017,22,0,6,0,1
16481,2017,22,0,6,0,1
16482,2017,22,0,6,0,1
16483,2017,22,0,6,0,1
16484,2017,22,0,6,0,1
16485,2017,22,0,6,0,1
16486,2017,22,0,6,0,1
16487,2017,22,0,6,0,1
16488,2017,22,0,6,0,1
16489,2017,22,0,6,0,1
16490,2017,22,0,6,0,1
16491,2017,22,0,6,0,1
16492,2017,22,0,6,0,1
16493,2017,22,0,6,0,1
16494,2017,22,0,6,0,1
16495,2017,22,0,6,0,1
16496,2017,22,0,6,0,1
16497,2017,22,0,6,0,1
16498,2017,22,0,6,0,1
16499,2017,22,0,6,0,1
16500,2017,22,0,6,0,1
16501,2017,22,0,6,0,1
16502,2017,22,0,6,0,1
16503,2017,22,0,6,0,1
16504,2017,22,0,6,0,1
16505,2017,22,0,6,0,1
16506,2017,22,0,6,0,1
16507,2017,22,0,6,0,1
16508,2017,22,0,6,0,1
16509,2017,22,0,6,0,1
16510,2017,22,0,6,0,1
16511,2017,22,0,6,0,1
16512,2017,22,0,6,0,1
16513,2017,22,0,6,0,1
16514,2017,22,0,6,0,1
16515,2017,22,0,6,0,1
16516,2017,22,0,6,0,1
16517,2017,22,0,6,0,1
16518,2017,22,0,6,0,1
16519,2017,22,0,6,0,1
16520,2017,22,0,6,0,1
16521,2017,22,0,6,0,1
16522,2017,22,0,6,0,1
16523,2017,22,0,6,0,1
16524,2017,22,0,6,0,1
16525,2017,22,0,6,0,1
16526,2017,22,0,6,0,1
16527,2017,22,0,6,0,1
16528,2017,22,0,6,0,1
16529,2017,22,0,6,0,1
16530,2017,22,0,6,0,1
16531,2017,22,0,6,0,1
16532,2017,22,0,6,0,1
16533,2017,22,0,6,0,1
16534,2017,22,0,6,0,1
16535,2017,22,0,6,0,1
16536,2017,22,0,6,0,1
16537,2017,22,0,6,0,1
16538,2017,22,0,6,0,1
16539,2017,22,0,6,0,1
16540,2017,22,0,6,0,1
16541,2017,22,0,6,0,1
16542,2017,22,0,6,0,1
16543,2017,22,0,6,0,1
16544,2017,22,0,6,0,1
16545,2017,22,0,6,0,1
16546,2017,22,0,6,0,1
16547,2017,22,0,6,0,1
16548,2017,22,0,6,0,1
16549,2017,22,0,6,0,1
16550,2017,22,0,6,0,1
16551,2017,22,0,6,0,1
16552,2017,22,0,6,0,1
16553,2017,22,0,6,0,1
16554,2017,22,0,6,0,1
16555,2017,23,1,7,1,1
16556,2017,23,1,7,1,1
16557,2017,23,1,7,1,1
16558,2017,23,1,7,1,1
16559,2017,23,1,7,1,1
16560,2017,23,1,7,1,1
16561,2017,23,1,7,1,1
16562,2017,23,1,7,1,1
16563,2017,23,1,7,1,1
16564,2017,23,1,7,1,1
16565,2017,23,1,7,1,1
16566,2017,23,1,7,1,1
16567,2017,23,1,7,1,1
16568,2017,23,1,7,1,1
16569,2017,23,1,7,1,1
16570,2017,23,1,7,1,1
16571,2017,23,1,7,1,1
16572,2017,23,1,7,1,1
16573,2017,23,1,7,1,1
16574,2017,23,1,7,1,1
16575,2017,23,1,7,1,1
16576,2017,23,1,7,1,1
16577,2017,23,1,7,1,1
16578,2017,23,1,7,1,1
16579,2017,23,1,7,1,1
16580,2017,23,1,7,1,1
16581,2017,23,1,7,1,1
16582,2017,23,1,7,1,1
16583,2017,23,1,7,1,1
16584,2017,23,1,7,1,1
16585,2017,23,1,7,1,1
16586,2017,23,1,7,1,1
16587,2017,23,1,7,1,1
16588,2017,23,1,7,1,1
16589,2017,23,1,7,1,1
16590,2017,23,1,7,1,1
16591,2017,23,1,7,1,1
16592,2017,23,1,7,1,1
16593,2017,23,1,7,1,1
16594,2017,23,1,7,1,1
16595,2017,23,1,7,1,1
16596,2017,23,1,7,1,1
16597,2017,23,1,7,1,1
16598,2017,23,1,7,1,1
16599,2017,23,1,7,1,1
16600,2017,23,1,7,1,1
16601,2017,23,1,7,1,1
16602,2017,23,1,7,1,1
16603,2017,23,1,7,1,1
16604,2017,23,1,7,1,1
16605,2017,23,1,7,1,1
16606,2017,23,1,7,1,1
16607,2017,23,1,7,1,1
16608,2017,23,1,7,1,1
16609,2017,23,1,7,1,1
16610,2017,23,1,7,1,1
16611,2017,23,1,7,1,1
16612,2017,23,1,7,1,1
16613,2017,23,1,7,1,1
16614,2017,23,1,7,1,1
16615,2017,23,1,7,1,1
16616,2017,23,1,7,1,1
16617,2017,23,1,7,1,1
16618,2017,23,1,7,1,1
16619,2017,23,1,7,1,1
16620,2017,23,1,7,1,1
16621,2017,23,1,7,1,1
16622,2017,23,1,7,1,1
16623,2017,23,1,7,1,1
16624,2017,23,1,7,1,1
16625,2017,23,1,7,1,1
16626,2017,23,1,7,1,1
16627,2017,23,1,7,1,1
16628,2017,23,1,7,1,1
16629,2017,23,1,7,1,1
16630,2017,23,1,7,1,1
16631,2017,23,1,7,1,1
16632,2017,23,1,7,1,1
16633,2017,23,1,7,1,1
16634,2017,23,1,7,1,1
16635,2017,23,1,7,1,1
16636,2017,23,1,7,1,1
16637,2017,23,1,7,1,1
16638,2017,23,1,7,1,1
16639,2017,23,1,7,1,1
16640,2017,23,1,7,1,1
16641,2017,23,1,7,1,1
16642,2017,23,1,7,1,1
16643,2017,23,1,7,1,1
16644,2017,23,1,7,1,1
16645,2017,23,1,7,1,1
16646,2017,23,1,7,1,1
16647,2017,23,1,7,1,1
16648,2017,23,1,7,1,1
16649,2017,23,1,7,1,1
16650,2017,23,1,7,1,1
16651,2017,23,1,7,1,1
16652,2017,23,1,7,0,1
16653,2017,23,1,7,0,1
16654,2017,23,1,7,0,1
16655,2017,23,1,7,0,1
16656,2017,23,1,7,0,1
16657,2017,23,1,7,0,1
16658,2017,23,1,7,0,1
16659,2017,23,1,7,0,1
16660,2017,23,1,7,0,1
16661,2017,23,1,7,0,1
16662,2017,23,1,7,0,1
16663,2017,23,1,7,0,1
16664,2017,23,1,7,0,1
16665,2017,23,1,7,0,1
16666,2017,23,1,7,0,1
16667,2017,23,1,7,0,1
16668,2017,23,1,7,0,1
16669,2017,23,1,7,0,1
16670,2017,23,1,7,0,1
16671,2017,23,1,7,0,1
16672,2017,23,1,7,0,1
16673,2017,23,1,7,0,1
16674,2017,23,1,7,0,1
16675,2017,23,1,7,0,1
16676,2017,23,1,7,0,1
16677,2017,23,1,7,0,1
16678,2017,23,1,7,0,1
16679,2017,23,1,7,0,1
16680,2017,23,1,7,0,1
16681,2017,23,1,7,0,1
16682,2017,23,1,7,0,1
16683,2017,23,1,7,0,1
16684,2017,23,1,7,0,1
16685,2017,23,1,7,0,1
16686,2017,23,1,7,0,1
16687,2017,23,1,7,0,1
16688,2017,23,1,7,0,1
16689,2017,23,1,7,0,1
16690,2017,23,1,7,0,1
16691,2017,23,1,7,0,1
16692,2017,23,1,7,0,1
16693,2017,23,1,7,0,1
16694,2017,23,1,7,0,1
16695,2017,23,1,7,0,1
16696,2017,23,1,7,0,1
16697,2017,23,1,7,0,1
16698,2017,23,1,7,0,1
16699,2017,23,1,7,0,1
16700,2017,23,1,7,0,1
16701,2017,23,1,7,0,1
16702,2017,23,1,7,0,1
16703,2017,23,1,7,0,1
16704,2017,23,1,7,0,1
16705,2017,23,1,7,0,1
16706,2017,23,1,7,0,1
16707,2017,23,1,7,0,1
16708,2017,23,1,7,0,1
16709,2017,23,1,7,0,1
16710,2017,23,1,7,0,1
16711,2017,23,1,7,0,1
16712,2017,23,1,7,0,1
16713,2017,23,1,7,0,1
16714,2017,23,1,7,0,1
16715,2017,23,1,7,0,1
16716,2017,23,1,7,0,1
16717,2017,23,1,7,0,1
16718,2017,23,1,7,0,1
16719,2017,23,1,7,0,1
16720,2017,23,1,7,0,1
16721,2017,23,1,7,0,1
16722,2017,23,1,7,0,1
16723,2017,23,1,7,0,1
16724,2017,23,1,7,0,1
16725,2017,23,1,7,0,1
16726,2017,23,1,7,0,1
16727,2017,23,1,7,0,1
16728,2017,23,1,7,0,1
16729,2017,23,1,7,0,1
16730,2017,23,1,7,0,1
16731,2017,23,0,7,1,1
16732,2017,23,0,7,1,1
16733,2017,23,0,7,1,1
16734,2017,23,0,7,1,1
16735,2017,23,0,7,1,1
16736,2017,23,0,7,1,1
16737,2017,23,0,7,1,1
16738,2017,23,0,7,1,1
16739,2017,23,0,7,1,1
16740,2017,23,0,7,1,1
16741,2017,23,0,7,1,1
16742,2017,23,0,7,1,1
16743,2017,23,0,7,1,1
16744,2017,23,0,7,1,1
16745,2017,23,0,7,1,1
16746,2017,23,0,7,1,1
16747,2017,23,0,7,1,1
16748,2017,23,0,7,1,1
16749,2017,23,0,7,1,1
16750,2017,23,0,7,1,1
16751,2017,23,0,7,1,1
16752,2017,23,0,7,1,1
16753,2017,23,0,7,1,1
16754,2017,23,0,7,1,1
16755,2017,23,0,7,1,1
16756,2017,23,0,7,1,1
16757,2017,23,0,7,1,1
16758,2017,23,0,7,1,1
16759,2017,23,0,7,1,1
16760,2017,23,0,7,1,1
16761,2017,23,0,7,1,1
16762,2017,23,0,7,1,1
16763,2017,23,0,7,1,1
16764,2017,23,0,7,1,1
16765,2017,23,0,7,1,1
16766,2017,23,0,7,1,1
16767,2017,23,0,7,1,1
16768,2017,23,0,7,1,1
16769,2017,23,0,7,1,1
16770,2017,23,0,7,1,1
16771,2017,23,0,7,1,1
16772,2017,23,0,7,1,1
16773,2017,23,0,7,1,1
16774,2017,23,0,7,1,1
16775,2017,23,0,7,1,1
16776,2017,23,0,7,1,1
16777,2017,23,0,7,1,1
16778,2017,23,0,7,1,1
16779,2017,23,0,7,1,1
16780,2017,23,0,7,1,1
16781,2017,23,0,7,1,1
16782,2017,23,0,7,1,1
16783,2017,23,0,7,1,1
16784,2017,23,0,7,1,1
16785,2017,23,0,7,1,1
16786,2017,23,0,7,1,1
16787,2017,23,0,7,1,1
16788,2017,23,0,7,1,1
16789,2017,23,0,7,1,1
16790,2017,23,0,7,1,1
16791,2017,23,0,7,1,1
16792,2017,23,0,7,1,1
16793,2017,23,0,7,1,1
16794,2017,23,0,7,1,1
16795,2017,23,0,7,1,1
16796,2017,23,0,7,1,1
16797,2017,23,0,7,1,1
16798,2017,23,0,7,1,1
16799,2017,23,0,7,1,1
16800,2017,23,0,7,1,1
16801,2017,23,0,7,1,1
16802,2017,23,0,7,1,1
16803,2017,23,0,7,1,1
16804,2017,23,0,7,1,1
16805,2017,23,0,7,1,1
16806,2017,23,0,7,1,1
16807,2017,23,0,7,1,1
16808,2017,23,0,7,1,1
16809,2017,23,0,7,1,1
16810,2017,23,0,7,1,1
16811,2017,23,0,7,1,1
16812,2017,23,0,7,1,1
16813,2017,23,0,7,1,1
16814,2017,23,0,7,1,1
16815,2017,23,0,7,1,1
16816,2017,23,0,7,1,1
16817,2017,23,0,7,1,1
16818,2017,23,0,7,1,1
16819,2017,23,0,7,1,1
16820,2017,23,0,7,1,1
16821,2017,23,0,7,1,1
16822,2017,23,0,7,1,1
16823,2017,23,0,7,1,1
16824,2017,23,0,7,1,1
16825,2017,23,0,7,1,1
16826,2017,23,0,7,1,1
16827,2017,23,0,7,0,1
16828,2017,23,0,7,0,1
16829,2017,23,0,7,0,1
16830,2017,23,0,7,0,1
16831,2017,23,0,7,0,1
16832,2017,23,0,7,0,1
16833,2017,23,0,7,0,1
16834,2017,23,0,7,0,1
16835,2017,23,0,7,0,1
16836,2017,23,0,7,0,1
16837,2017,23,0,7,0,1
16838,2017,23,0,7,0,1
16839,2017,23,0,7,0,1
16840,2017,23,0,7,0,1
16841,2017,23,0,7,0,1
16842,2017,23,0,7,0,1
16843,2017,23,0,7,0,1
16844,2017,23,0,7,0,1
16845,2017,23,0,7,0,1
16846,2017,23,0,7,0,1
16847,2017,23,0,7,0,1
16848,2017,23,0,7,0,1
16849,2017,23,0,7,0,1
16850,2017,23,0,7,0,1
16851,2017,23,0,7,0,1
16852,2017,23,0,7,0,1
16853,2017,23,0,7,0,1
16854,2017,23,0,7,0,1
16855,2017,23,0,7,0,1
16856,2017,23,0,7,0,1
16857,2017,23,0,7,0,1
16858,2017,23,0,7,0,1
16859,2017,23,0,7,0,1
16860,2017,23,0,7,0,1
16861,2017,23,0,7,0,1
16862,2017,23,0,7,0,1
16863,2017,23,0,7,0,1
16864,2017,23,0,7,0,1
16865,2017,23,0,7,0,1
16866,2017,23,0,7,0,1
16867,2017,23,0,7,0,1
16868,2017,23,0,7,0,1
16869,2017,23,0,7,0,1
16870,2017,23,0,7,0,1
16871,2017,23,0,7,0,1
16872,2017,23,0,7,0,1
16873,2017,23,0,7,0,1
16874,2017,23,0,7,0,1
16875,2017,23,0,7,0,1
16876,2017,23,0,7,0,1
16877,2017,23,0,7,0,1
16878,2017,23,0,7,0,1
16879,2017,23,0,7,0,1
16880,2017,23,0,7,0,1
16881,2017,23,0,7,0,1
16882,2017,23,0,7,0,1
16883,2017,23,0,7,0,1
16884,2017,23,0,7,0,1
16885,2017,23,0,7,0,1
16886,2017,23,0,7,0,1
16887,2017,23,0,7,0,1
16888,2017,23,0,7,0,1
16889,2017,23,0,7,0,1
16890,2017,23,0,7,0,1
16891,2017,23,0,7,0,1
16892,2017,23,0,7,0,1
16893,2017,23,0,7,0,1
16894,2017,23,0,7,0,1
16895,2017,23,0,7,0,1
16896,2017,23,0,7,0,1
16897,2017,23,0,7,0,1
16898,2017,23,0,7,0,1
16899,2017,23,0,7,0,1
16900,2017,23,0,7,0,1
16901,2017,23,0,7,0,1
16902,2017,23,0,7,0,1
16903,2017,23,0,7,0,1
16904,2017,23,0,7,0,1
16905,2017,23,0,7,0,1
16906,2017,23,0,7,0,1
16907,2017,23,0,7,0,1
16908,2017,23,0,7,0,1
16909,2017,23,0,7,0,1
16910,2017,23,0,7,0,1
16911,2017,23,0,7,0,1
16912,2017,23,0,7,0,1
16913,2017,23,0,7,0,1
16914,2017,23,0,7,0,1
16915,2017,23,0,7,0,1
16916,2017,23,0,7,0,1
16917,2017,23,0,7,0,1
16918,2017,23,0,7,0,1
16919,2017,23,0,7,0,1
16920,2017,23,0,7,0,1
16921,2017,23,0,7,0,1
16922,2017,23,0,7,0,1
16923,2017,23,0,7,0,1
16924,2017,23,0,7,0,1
16925,2017,23,0,7,0,1
16926,2017,23,0,7,0,1
16927,2017,23,0,7,0,1
16928,2017,23,0,7,0,1
16929,2017,24,1,8,1,1
16930,2017,24,1,8,1,1
16931,2017,24,1,8,1,1
16932,2017,24,1,8,1,1
16933,2017,24,1,8,1,1
16934,2017,24,1,8,1,1
16935,2017,24,1,8,1,1
16936,2017,24,1,8,1,1
16937,2017,24,1,8,1,1
16938,2017,24,1,8,1,1
16939,2017,24,1,8,1,1
16940,2017,24,1,8,1,1
16941,2017,24,1,8,1,1
16942,2017,24,1,8,1,1
16943,2017,24,1,8,1,1
16944,2017,24,1,8,1,1
16945,2017,24,1,8,1,1
16946,2017,24,1,8,1,1
16947,2017,24,1,8,1,1
16948,2017,24,1,8,1,1
16949,2017,24,1,8,1,1
16950,2017,24,1,8,1,1
16951,2017,24,1,8,1,1
16952,2017,24,1,8,1,1
16953,2017,24,1,8,1,1
16954,2017,24,1,8,1,1
16955,2017,24,1,8,1,1
16956,2017,24,1,8,1,1
16957,2017,24,1,8,1,1
16958,2017,24,1,8,1,1
16959,2017,24,1,8,1,1
16960,2017,24,1,8,1,1
16961,2017,24,1,8,1,1
16962,2017,24,1,8,1,1
16963,2017,24,1,8,1,1
16964,2017,24,1,8,1,1
16965,2017,24,1,8,1,1
16966,2017,24,1,8,1,1
16967,2017,24,1,8,1,1
16968,2017,24,1,8,1,1
16969,2017,24,1,8,1,1
16970,2017,24,1,8,1,1
16971,2017,24,1,8,1,1
16972,2017,24,1,8,1,1
16973,2017,24,1,8,1,1
16974,2017,24,1,8,1,1
16975,2017,24,1,8,1,1
16976,2017,24,1,8,1,1
16977,2017,24,1,8,1,1
16978,2017,24,1,8,1,1
16979,2017,24,1,8,1,1
16980,2017,24,1,8,1,1
16981,2017,24,1,8,1,1
16982,2017,24,1,8,1,1
16983,2017,24,1,8,1,1
16984,2017,24,1,8,1,1
16985,2017,24,1,8,1,1
16986,2017,24,1,8,1,1
16987,2017,24,1,8,1,1
16988,2017,24,1,8,1,1
16989,2017,24,1,8,1,1
16990,2017,24,1,8,1,1
16991,2017,24,1,8,1,1
16992,2017,24,1,8,1,1
16993,2017,24,1,8,1,1
16994,2017,24,1,8,1,1
16995,2017,24,1,8,1,1
16996,2017,24,1,8,1,1
16997,2017,24,1,8,1,1
16998,2017,24,1,8,1,1
16999,2017,24,1,8,1,1
17000,2017,24,1,8,1,1
17001,2017,24,1,8,1,1
17002,2017,24,1,8,1,1
17003,2017,24,1,8,1,1
17004,2017,24,1,8,1,1
17005,2017,24,1,8,1,1
17006,2017,24,1,8,1,1
17007,2017,24,1,8,0,1
17008,2017,24,1,8,0,1
17009,2017,24,1,8,0,1
17010,2017,24,1,8,0,1
17011,2017,24,1,8,0,1
17012,2017,24,1,8,0,1
17013,2017,24,1,8,0,1
17014,2017,24,1,8,0,1
17015,2017,24,1,8,0,1
17016,2017,24,1,8,0,1
17017,2017,24,1,8,0,1
17018,2017,24,1,8,0,1
17019,2017,24,1,8,0,1
17020,2017,24,1,8,0,1
17021,2017,24,1,8,0,1
17022,2017,24,1,8,0,1
17023,2017,24,1,8,0,1
17024,2017,24,1,8,0,1
17025,2017,24,1,8,0,1
17026,2017,24,1,8,0,1
17027,2017,24,1,8,0,1
17028,2017,24,1,8,0,1
17029,2017,24,1,8,0,1
17030,2017,24,1,8,0,1
17031,2017,24,1,8,0,1
17032,2017,24,1,8,0,1
17033,2017,24,1,8,0,1
17034,2017,24,1,8,0,1
17035,2017,24,1,8,0,1
17036,2017,24,1,8,0,1
17037,2017,24,1,8,0,1
17038,2017,24,1,8,0,1
17039,2017,24,1,8,0,1
17040,2017,24,1,8,0,1
17041,2017,24,1,8,0,1
17042,2017,24,1,8,0,1
17043,2017,24,1,8,0,1
17044,2017,24,1,8,0,1
17045,2017,24,1,8,0,1
17046,2017,24,1,8,0,1
17047,2017,24,1,8,0,1
17048,2017,24,1,8,0,1
17049,2017,24,1,8,0,1
17050,2017,24,1,8,0,1
17051,2017,24,1,8,0,1
17052,2017,24,1,8,0,1
17053,2017,24,1,8,0,1
17054,2017,24,1,8,0,1
17055,2017,24,1,8,0,1
17056,2017,24,1,8,0,1
17057,2017,24,1,8,0,1
17058,2017,24,1,8,0,1
17059,2017,24,1,8,0,1
17060,2017,24,1,8,0,1
17061,2017,24,1,8,0,1
17062,2017,24,1,8,0,1
17063,2017,24,1,8,0,1
17064,2017,24,1,8,0,1
17065,2017,24,1,8,0,1
17066,2017,24,0,8,1,1
17067,2017,24,0,8,1,1
17068,2017,24,0,8,1,1
17069,2017,24,0,8,1,1
17070,2017,24,0,8,1,1
17071,2017,24,0,8,1,1
17072,2017,24,0,8,1,1
17073,2017,24,0,8,1,1
17074,2017,24,0,8,1,1
17075,2017,24,0,8,1,1
17076,2017,24,0,8,1,1
17077,2017,24,0,8,1,1
17078,2017,24,0,8,1,1
17079,2017,24,0,8,1,1
17080,2017,24,0,8,1,1
17081,2017,24,0,8,1,1
17082,2017,24,0,8,1,1
17083,2017,24,0,8,1,1
17084,2017,24,0,8,1,1
17085,2017,24,0,8,1,1
17086,2017,24,0,8,1,1
17087,2017,24,0,8,1,1
17088,2017,24,0,8,1,1
17089,2017,24,0,8,1,1
17090,2017,24,0,8,1,1
17091,2017,24,0,8,1,1
17092,2017,24,0,8,1,1
17093,2017,24,0,8,1,1
17094,2017,24,0,8,1,1
17095,2017,24,0,8,1,1
17096,2017,24,0,8,1,1
17097,2017,24,0,8,1,1
17098,2017,24,0,8,1,1
17099,2017,24,0,8,1,1
17100,2017,24,0,8,1,1
17101,2017,24,0,8,1,1
17102,2017,24,0,8,1,1
17103,2017,24,0,8,1,1
17104,2017,24,0,8,1,1
17105,2017,24,0,8,1,1
17106,2017,24,0,8,1,1
17107,2017,24,0,8,1,1
17108,2017,24,0,8,1,1
17109,2017,24,0,8,1,1
17110,2017,24,0,8,1,1
17111,2017,24,0,8,1,1
17112,2017,24,0,8,1,1
17113,2017,24,0,8,1,1
17114,2017,24,0,8,1,1
17115,2017,24,0,8,1,1
17116,2017,24,0,8,1,1
17117,2017,24,0,8,1,1
17118,2017,24,0,8,1,1
17119,2017,24,0,8,1,1
17120,2017,24,0,8,1,1
17121,2017,24,0,8,1,1
17122,2017,24,0,8,1,1
17123,2017,24,0,8,1,1
17124,2017,24,0,8,1,1
17125,2017,24,0,8,1,1
17126,2017,24,0,8,1,1
17127,2017,24,0,8,1,1
17128,2017,24,0,8,1,1
17129,2017,24,0,8,1,1
17130,2017,24,0,8,1,1
17131,2017,24,0,8,1,1
17132,2017,24,0,8,1,1
17133,2017,24,0,8,1,1
17134,2017,24,0,8,1,1
17135,2017,24,0,8,1,1
17136,2017,24,0,8,1,1
17137,2017,24,0,8,1,1
17138,2017,24,0,8,1,1
17139,2017,24,0,8,1,1
17140,2017,24,0,8,1,1
17141,2017,24,0,8,1,1
17142,2017,24,0,8,1,1
17143,2017,24,0,8,1,1
17144,2017,24,0,8,1,1
17145,2017,24,0,8,1,1
17146,2017,24,0,8,1,1
17147,2017,24,0,8,1,1
17148,2017,24,0,8,0,1
17149,2017,24,0,8,0,1
17150,2017,24,0,8,0,1
17151,2017,24,0,8,0,1
17152,2017,24,0,8,0,1
17153,2017,24,0,8,0,1
17154,2017,24,0,8,0,1
17155,2017,24,0,8,0,1
17156,2017,24,0,8,0,1
17157,2017,24,0,8,0,1
17158,2017,24,0,8,0,1
17159,2017,24,0,8,0,1
17160,2017,24,0,8,0,1
17161,2017,24,0,8,0,1
17162,2017,24,0,8,0,1
17163,2017,24,0,8,0,1
17164,2017,24,0,8,0,1
17165,2017,24,0,8,0,1
17166,2017,24,0,8,0,1
17167,2017,24,0,8,0,1
17168,2017,24,0,8,0,1
17169,2017,24,0,8,0,1
17170,2017,24,0,8,0,1
17171,2017,24,0,8,0,1
17172,2017,24,0,8,0,1
17173,2017,24,0,8,0,1
17174,2017,24,0,8,0,1
17175,2017,24,0,8,0,1
17176,2017,24,0,8,0,1
17177,2017,24,0,8,0,1
17178,2017,24,0,8,0,1
17179,2017,24,0,8,0,1
17180,2017,24,0,8,0,1
17181,2017,24,0,8,0,1
17182,2017,24,0,8,0,1
17183,2017,24,0,8,0,1
17184,2017,24,0,8,0,1
17185,2017,24,0,8,0,1
17186,2017,24,0,8,0,1
17187,2017,24,0,8,0,1
17188,2017,24,0,8,0,1
17189,2017,24,0,8,0,1
17190,2017,24,0,8,0,1
17191,2017,24,0,8,0,1
17192,2017,24,0,8,0,1
17193,2017,24,0,8,0,1
17194,2017,24,0,8,0,1
17195,2017,24,0,8,0,1
17196,2017,24,0,8,0,1
17197,2017,24,0,8,0,1
17198,2017,24,0,8,0,1
17199,2017,24,0,8,0,1
17200,2017,24,0,8,0,1
17201,2017,24,0,8,0,1
17202,2017,24,0,8,0,1
17203,2017,24,0,8,0,1
17204,2017,24,0,8,0,1
17205,2017,24,0,8,0,1
17206,2017,24,0,8,0,1
17207,2017,24,0,8,0,1
17208,2017,24,0,8,0,1
17209,2017,24,0,8,0,1
17210,2017,24,0,8,0,1
17211,2017,24,0,8,0,1
17212,2017,24,0,8,0,1
17213,2017,24,0,8,0,1
17214,2017,24,0,8,0,1
17215,2017,24,0,8,0,1
17216,2017,24,0,8,0,1
17217,2017,24,0,8,0,1
17218,2017,24,0,8,0,1
17219,2017,24,0,8,0,1
17220,2017,24,0,8,0,1
17221,2017,24,0,8,0,1
17222,2017,24,0,8,0,1
17223,2017,24,0,8,0,1
17224,2017,24,0,8,0,1
17225,2017,24,0,8,0,1
17226,2017,24,0,8,0,1
17227,2017,24,0,8,0,1
17228,2017,24,0,8,0,1
17229,2017,24,0,8,0,1
17230,2017,24,0,8,0,1
17231,2017,25,1,9,1,1
17232,2017,25,1,9,1,1
17233,2017,25,1,9,1,1
17234,2017,25,1,9,1,1
17235,2017,25,1,9,1,1
17236,2017,25,1,9,1,1
17237,2017,25,1,9,1,1
17238,2017,25,1,9,1,1
17239,2017,25,1,9,1,1
17240,2017,25,1,9,1,1
17241,2017,25,1,9,1,1
17242,2017,25,1,9,1,1
17243,2017,25,1,9,1,1
17244,2017,25,1,9,1,1
17245,2017,25,1,9,1,1
17246,2017,25,1,9,1,1
17247,2017,25,1,9,1,1
17248,2017,25,1,9,1,1
17249,2017,25,1,9,1,1
17250,2017,25,1,9,1,1
17251,2017,25,1,9,1,1
17252,2017,25,1,9,1,1
17253,2017,25,1,9,1,1
17254,2017,25,1,9,1,1
17255,2017,25,1,9,1,1
17256,2017,25,1,9,1,1
17257,2017,25,1,9,1,1
17258,2017,25,1,9,1,1
17259,2017,25,1,9,1,1
